the_geom,f_code,iko,ita,name,use,zv3,cartodb_id,created_at,updated_at
0101000020E6100000739CDB847B2F58C0666CE8667FCA4540,GB005,KFSD,FSD,JOE FOSS FIELD AIRPORT,0,436,665,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000D15D1267458F58C0BC8E3864032D3A40,GB005,KMFE,MFE,MC ALLEN MILLER INTERNATIONAL AIRPORT,23,33,666,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000731074B4AAA155C04ACE893DB47B3E40,GB005,KVPS,VPS,EGLIN AIR FORCE BASE,8,27,667,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F06C8FDE70D260C0737FF5B86F2D4D40,GB005,PAJN,JNU,JUNEAU INTERNATIONAL AIRPORT,23,6,668,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000CFBC1C76DF5857C06B5A2904729F4240,GB005,KSGF,SGF,SPRINGFIELD-BRANSON NATIONAL AIRPORT,0,386,669,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000048827005146058C0261DE56036C53B40,GB005,KCRP,CRP,CORPUS CHRISTI INTERNATIONAL AIRPORT,23,13,670,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000000B08AD872FDC52C06B0F7BA180534440,GB005,KABE,ABE,LEHIGH VALLEY INTERNATIONAL AIRPORT,23,120,671,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000A8A27895B58652C0E54691B586C04440,GB005,KSWF,SWF,STEWART INTERNATIONAL AIRPORT,23,150,672,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000006A6D1ADB6B1655C0C2F2E7DB82653E40,GB005,KTLH,TLH,TALLAHASSEE REGIONAL AIRPORT,0,25,673,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000902FA182C37953C089997D1EA3224140,GB005,KILM,ILM,WILMINGTON INTERNATIONAL AIRPORT,23,10,674,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000097E4805D4D0856C0DEAE97A6083E4640,GB005,KGRB,GRB,AUSTIN STRAUBEL INTERNATIONAL AIRPORT,23,212,675,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000060E5D022DBF55DC02FE065868D364140,GB005,KSBA,SBA,SANTA BARBARA MUNICIPAL AIRPORT,4,4,676,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000000C5BB39597C956C098D711876C883E40,GB005,KBTR,BTR,"BATON ROUGE METROPOLITAN, RYAN FIELD",0,21,677,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000002D776682E16958C0D122DBF97E3A3A40,GB005,KHRL,HRL,VALLEY INTERNATIONAL AIRPORT,23,11,678,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000EC1681B1BE225BC07B87DBA161E74640,GB005,KBIL,BIL,BILLINGS LOGAN INTERNATIONAL AIRPORT,23,1113,679,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000302C7FBE2D6D59C049827005149C4140,GB005,KAMA,AMA,RICK HUSBAND AMARILLO INTERNATIONAL AIRPORT,23,1099,680,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000030D7A205687B62C0202922C32A345040,GB005,PAFA,FAI,FAIRBANKS INTERNATIONAL AIRPORT,23,134,681,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000038842A357BA056C099A0866F61B94440,GB005,KMLI,MLI,QUAD CITY INTERNATIONAL AIRPORT,23,180,682,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000000EA320787C4456C0B4ACFBC742683E40,GB005,KGPT,GPT,GULFPORT-BILOXI INTERNATIONAL AIRPORT,23,9,683,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000B1A6B228EC8C59C07590D78349F13F40,GB005,KMAF,MAF,MIDLAND INTERNATIONAL AIRPORT,23,875,684,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000006500A8E2C62655C0E9263108AC044340,GB005,KLEX,LEX,BLUE GRASS AIRPORT,0,298,685,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000E3C116BB7DED56C0C310397D3DF14440,GB005,KCID,CID,THE EASTERN IOWA AIRPORT,0,265,686,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000FF756EDA8C1F53C0E0D91EBDE1904240,GB005,KPHF,PHF,NEWPORT NEWS/WILLIAMSBURG INTERNATIONAL AIRPORT,23,13,687,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000005307793D98EF54C05000C5C8927B4540,GB005,KFNT,FNT,BISHOP INTERNATIONAL AIRPORT,23,238,688,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000002655DB4DF0A452C0501A6A1492BA4340,GB005,KACY,ACY,ATLANTIC CITY INTERNATIONAL AIRPORT,23,23,689,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000065C39ACAA29357C0CC608C4814244240,GB005,KXNA,XNA,NORTHWEST ARKANSAS REGIONAL AIRPORT,0,392,690,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000092770E65A87459C0D2AC6C1FF2D44040,GB005,KLBB,LBB,LUBBOCK PRESTON SMITH INTERNATIONAL AIRPORT,23,1000,691,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000034BDC458A64754C0EAB303AE2BF84040,GB005,KCAE,CAE,COLUMBIA METROPOLITAN AIRPORT,0,72,692,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000EB8CEF8B4B3E50C09DBE9EAF59563240,GB005,TIST,STT,CYRIL E KING AIRPORT,0,7,693,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000DBBE47FDF5ED5DC0FBAC32535A634240,GB005,KFAT,FAT,FRESNO YOSEMITE INTERNATIONAL AIRPORT,23,102,694,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000064247B849AB155C08D9AAF928F514140,GB005,KHSV,HSV,HUNTSVILLE INTERNATIONAL AIRPORT-CARL T JONES FIELD,23,192,695,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000AD68739CDB3053C04278B471C4184440,GB005,KMDT,MDT,HARRISBURG INTERNATIONAL AIRPORT,23,94,696,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C91AF5108D6163C0D384ED2763B83340,GB005,PHTO,ITO,HILO INTERNATIONAL AIRPORT,23,12,697,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000001348895DDB8456C0164CFC51D4274040,GB005,KJAN,JAN,JACKSON-EVERS INTERNATIONAL AIRPORT,23,105,698,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000AC5791D1018E54C0A08D5C37A5724140,GB005,KGSP,GSP,GREENVILLE SPARTANBURG INTERNATIONAL AIRPORT,23,294,699,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000000BB3D0CE69BB53C05EBA490C02D74040,GB005,KMYR,MYR,MYRTLE BEACH INTERNATIONAL AIRPORT,23,8,700,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000321F10E84C5C54C0F5B52E3542754440,GB005,KCAK,CAK,AKRON-CANTON REGIONAL AIRPORT,0,374,701,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000004CFC51D4995556C0BF0AF0DDE6914540,GB005,KMSN,MSN,DANE COUNTY REGIONAL-TRUAX FIELD,0,270,702,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000904C874ECF4952C001A1F5F0653C4640,GB005,KBTV,BTV,BURLINGTON INTERNATIONAL AIRPORT,23,102,703,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C710001C7BA354C0416667D13B653B40,GB005,KSRQ,SRQ,SARASOTA/BRADENTON INTERNATIONAL AIRPORT,23,9,704,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000A1427573F1CB55C07A13437232793E40,GB005,KPNS,PNS,PENSACOLA REGIONAL AIRPORT,0,37,705,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000014C5ABAC6D205DC004C93B8732EA4040,GB005,KPSP,PSP,PALM SPRINGS INTERNATIONAL AIRPORT,23,145,706,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000008A558330B75B58C09F1D705D31D34240,GB005,KICT,ICT,WICHITA MID-CONTINENT AIRPORT,0,406,707,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000BBD39D279EFF54C061FC34EECDE74140,GB005,KTYS,TYS,MC GHEE TYSON AIRPORT,0,299,708,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000D4D7F335CB9351C09160AA99B5D24540,GB005,KPWM,PWM,PORTLAND INTERNATIONAL AIRPORT,23,23,709,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C4094CA7756155C0681EC022BF704540,GB005,KGRR,GRR,GERALD R. FORD INTERNATIONAL AIRPORT,23,242,710,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000AB05F698486D52C0EA54F99E91884440,GB005,KHPN,HPN,WESTCHESTER COUNTY AIRPORT,0,134,711,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000025E2ADF36F6A57C0677DCA3159C44440,GB005,KDSM,DSM,DES MOINES INTERNATIONAL AIRPORT,23,292,712,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000044DFDDCA124F54C03FC571E0D5C63C40,GB005,KSFB,SFB,ORLANDO SANFORD INTERNATIONAL AIRPORT,23,17,713,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C18F6AD8EF4C54C04643C6A354104040,GB005,KSAV,SAV,SAVANNAH/HILTON HEAD INTERNATIONAL AIRPORT,23,15,714,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000067F0F78BD92C5AC0D575A8A624674340,GB005,KCOS,COS,CITY OF COLORADO SPRINGS MUNICIPAL AIRPORT,4,1886,715,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000BE1589096A4652C06E1283C0CA654440,GB005,KISP,ISP,LONG ISLAND MAC ARTHUR AIRPORT,0,30,716,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000DCA0F65B3BFC53C0041E1840F80C4240,GB005,KGSO,GSO,PIEDMONT TRIAD INTERNATIONAL AIRPORT,23,282,717,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000200DA7CCCD0653C0C35E28603B8E4540,GB005,KSYR,SYR,SYRACUSE HANCOCK INTERNATIONAL AIRPORT,23,128,718,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000A0A4C002980254C080F44D9A06734040,GB005,KCHS,CHS,CHARLESTON AIR FORCE BASE/INTERNATIONAL AIRPORT,8,14,719,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000FB928D075B0E57C0B821C66B5E5D4140,GB005,KLIT,LIT,ADAMS FIELD AIRPORT,0,80,720,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F59672BED8EA63C0B4739A05DAF93540,GB005,PHLI,LIH,LIHUE AIRPORT,0,47,721,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000E19524CF758163C09065C1C41FBD3340,GB005,PHKO,KOA,KONA INTERNATIONAL AT KEAHOLE AIRPORT,23,14,722,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000002B4CDF6B086B53C08BE255D6368F4540,GB005,KROC,ROC,GREATER ROCHESTER INTERNATIONAL AIRPORT,23,170,723,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000B2135E82537352C0740987DEE25F4540,GB005,KALB,ALB,ALBANY INTERNATIONAL AIRPORT,23,87,724,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000B0AD9FFEB3895DC0209C4F1DABE84040,GB005,KLGB,LGB,LONG BEACH /DAUGHERTY FIELD/ AIRPORT,0,18,725,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000959A3DD00A0E55C043E4F4F57CF34340,GB005,KDAY,DAY,JAMES M COX DAYTON INTERNATIONAL AIRPORT,23,308,726,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000071A3C85A430E5DC0A41133FB3CC84540,GB005,KBOI,BOI,BOISE AIR TERMINAL,0,875,727,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F10D85CFD6F857C06C718DCF64194240,GB005,KTUL,TUL,TULSA INTERNATIONAL AIRPORT,23,206,728,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000251AA4E029985AC02CB29DEFA7CE3F40,GB005,KELP,ELP,EL PASO INTERNATIONAL AIRPORT,23,1207,729,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000006AA510C825B055C07DC9C6832DC84040,GB005,KBHM,BHM,BIRMINGHAM-SHUTTLESWORTH INTERNATIONAL AIRPORT,23,198,730,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000A321E3512A625DC06E88F19A57CF4740,GB005,KGEG,GEG,SPOKANE INTERNATIONAL AIRPORT,23,724,731,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000010A7936C755453C05C02F04FA9C04240,GB005,KRIC,RIC,RICHMOND INTERNATIONAL AIRPORT,23,51,732,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000164F3DD2E00C53C027D2FD9C82724240,GB005,KORF,ORF,NORFOLK INTERNATIONAL AIRPORT,23,8,733,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000DFA5D425E3DB51C0FBC9181F66774540,GB005,KMHT,MHT,MANCHESTER AIRPORT,0,81,734,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000019E6046D726658C09B3924B550B24140,GB005,KOKC,OKC,WILL ROGERS WORLD AIRPORT,0,395,735,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000058A2B3CC226F55C08258367348164340,GB005,KSDF,SDF,LOUISVILLE INTERNATIONAL-STANDIFORD FIELD,23,153,736,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000B32781CD39BC5BC08F4FC8CEDB0E4040,GB005,KTUS,TUS,TUCSON INTERNATIONAL AIRPORT,23,806,737,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000B932A83638F957C0FC1C1F2DCEA64440,GB005,KOMA,OMA,EPPLEY AIRFIELD,0,300,738,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000AB2C0ABB28F15DC0740987DEE2BF4340,GB005,KRNO,RNO,RENO/TAHOE INTERNATIONAL AIRPORT,23,1346,739,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000779D0DF967DB51C019ABCDFFABDC4440,GB005,KPVD,PVD,THEODORE FRANCIS GREEN STATE AIRPORT,0,17,740,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000051C07630E2BF62C05459147651964E40,GB005,PANC,ANC,TED STEVENS ANCHORAGE INTERNATIONAL AIRPORT,23,46,741,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000E1C96E66F4965DC07631CD74AF194140,GB005,KBUR,BUR,BOB HOPE AIRPORT,0,237,742,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000A609DB4FC68D63C0E68C28ED0DE63440,GB005,PHOG,OGG,KAHULUI AIRPORT,0,16,743,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000067CC24EA056C54C080643A747A7E3E40,GB005,KJAX,JAX,JACKSONVILLE INTERNATIONAL AIRPORT,23,9,745,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000004A2366F679665DC0BA490C022B074140,GB005,KONT,ONT,ONTARIO INTERNATIONAL AIRPORT,23,288,746,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000187AC4E8B92B52C07EC9C6832DF84440,GB005,KBDL,BDL,BRADLEY INTERNATIONAL AIRPORT,23,53,747,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000D8BAD408FDA65AC06ABFB51325854140,GB005,KIKR,ABQ,ALBUQUERQUE INTERNATIONAL SUNPORT AIRPORT,23,1632,748,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000DF3653211E0654C013E7A8A3E3AE3A40,GB005,KPBI,PBI,PALM BEACH INTERNATIONAL AIRPORT,23,6,749,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000061AA99B514B954C06F29E78BBDFF4340,GB005,KCMH,CMH,PORT COLUMBUS INTERNATIONAL AIRPORT,23,248,750,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000002E01F8A7547054C0C631923D42893A40,GB005,KRSW,RSW,SOUTHWEST FLORIDA INTERNATIONAL AIRPORT,23,9,751,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000E5D5390664F955C0ABB4C5353E794540,GB005,KMKE,MKE,GENERAL MITCHELL INTERNATIONAL AIRPORT,23,220,752,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F15CDF87839056C0C634D3BD4EFE3D40,GB005,KMSY,MSY,LOUIS ARMSTRONG NEW ORLEANS INTERNATIONAL AIRPORT,23,1,753,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000005798BED7109E58C04912842BA0883D40,GB005,KSAT,SAT,SAN ANTONIO INTERNATIONAL AIRPORT,23,247,754,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F25CDF87833658C07A8A1C226E6C4040,GB005,KDAL,DAL,DALLAS LOVE FIELD AIRPORT,0,148,755,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000079ACFB9DB9255C00C3A2174D0DB4340,GB005,KIND,IND,INDIANAPOLIS INTERNATIONAL AIRPORT,23,243,756,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000B58D3F51D9D157C09037F92D3AA53D40,GB005,KHOU,HOU,WILLIAM P HOBBY AIRPORT,0,14,757,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000CFBC1C76DF6A58C001284696CC313E40,GB005,KAUS,AUS,AUSTIN-BERGSTROM INTERNATIONAL AIRPORT,23,165,758,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000E2E0D231E70E54C02A73F38DE83E4440,GB005,KPIT,PIT,PITTSBURGH INTERNATIONAL AIRPORT,23,367,759,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000BDEA01F390775DC043FE99417CD64040,GB005,KSNA,SNA,JOHN WAYNE AIRPORT-ORANGE COUNTY AIRPORT,0,17,760,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000006EC328081E8050C0724EECA17D703240,GB005,TJSJ,SJU,LUIS MUNOZ MARIN INTERNATIONAL AIRPORT,23,3,761,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000FB95CE8767AB55C044A2D0B2EE0F4240,GB005,KBNA,BNA,NAVAL AIR STATIONHVILLE INTERNATIONAL AIRPORT,22,183,762,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000A5D6FB8D767B5EC0522B4CDF6BAE4240,GB005,KSJC,SJC,NORMAN Y. MINETA SAN JOSE INTERNATIONAL AIRPORT,23,19,763,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000001A1F5F065B253C0DA58897956F04140,GB005,KRDU,RDU,RALEIGH-DURHAM INTERNATIONAL AIRPORT,23,133,764,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000008F4C874ECF655EC08D0A9C6C03594340,GB005,KSMF,SMF,SACRAMENTO INTERNATIONAL AIRPORT,23,8,765,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000047054EB6817E56C0B0E595EB6D854140,GB005,KMEM,MEM,MEMPHIS INTERNATIONAL AIRPORT,23,104,766,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000C39ACAA2B0AD57C02310AFEB17A64340,GB005,KMCI,MCI,KANSAS CITY INTERNATIONAL AIRPORT,23,313,767,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000FBAE08FEB77654C094B6B8C667B44440,GB005,KCLE,CLE,CLEVELAND-HOPKINS INTERNATIONAL AIRPORT,23,241,768,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000007DE02A4F208E5EC081A966D652DC4240,GB005,KOAK,OAK,METROPOLITAN OAKLAND INTERNATIONAL AIRPORT,23,3,769,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000027637C98BD2A55C0D9EA724A40864340,GB005,KCVG,CVG,CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT,23,273,770,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000095641D8EAE9756C081CEA44DD55F4340,GB005,KSTL,STL,LAMBERT-ST LOUIS INTERNATIONAL AIRPORT,23,188,771,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000CEBEF2203DA65EC0815B77F354CB4640,GB005,KPDX,PDX,PORTLAND INTERNATIONAL AIRPORT,23,9,772,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000015FDA19927F055C02EC901BB9AE44440,GB005,KMDW,MDW,CHICAGO MIDWAY INTERNATIONAL AIRPORT,23,189,773,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000BE1589096A4253C0213D450E116D4340,GB005,KDCA,DCA,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,0,5,774,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000E2A59BC420A254C0E9297288B8F93B40,GB005,KTPA,TPA,TAMPA INTERNATIONAL AIRPORT,23,8,775,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000058880E81234C5DC06DE4BA29E55D4040,GB005,KSAN,SAN,SAN DIEGO INTERNATIONAL AIRPORT,23,5,776,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000397CD28984BD63C049DBF81395513540,GB005,PHIK,HNL,HONOLULU INTERNATIONAL AIRPORT,23,4,777,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000005A7A34D593FE5BC08847E2E5E9644440,GB005,KSLC,SLC,SALT LAKE CITY INTERNATIONAL AIRPORT,23,1288,778,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000009B75C6F7C52A53C036FFAF3A72964340,GB005,KBWI,BWI,BALTIMORE/WASHINGTON INTERNATIONAL THURGOOD MARSHAL AIRPORT,23,45,779,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000B29DEFA7C60954C0DE3EABCC94123A40,GB005,KFLL,FLL,FORT LAUDERDALE/HOLLYWOOD INTERNATIONAL AIRPORT,23,3,780,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000737FF5B86F5D53C04D6551D845794340,GB005,KIAD,IAD,WASHINGTON DULLES INTERNATIONAL AIRPORT,23,95,781,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000004FC8CEDBD87752C0736891ED7C634440,GB005,KLGA,LGA,LA GUARDIA AIRPORT,0,6,782,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000DC48D92269C051C08EAED2DD752E4540,GB005,KBOS,BOS,GENERAL EDWARD LAWRENCE LOGAN INTERNATIONAL AIRPORT,23,6,783,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F92D3A596ACF52C0FE7BF0DAA5EF4340,GB005,KPHL,PHL,PHILADELPHIA INTERNATIONAL AIRPORT,23,11,784,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000003067B62BF4935EC041EA76F695B94740,GB005,KSEA,SEA,SEATTLE-TACOMA INTERNATIONAL AIRPORT,23,132,785,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000005857056A314E57C038BD8BF7E3704640,GB005,KMSP,MSP,MINNEAPOLIS-ST PAUL INTERNATIONAL/WOLD-CHAMBERLAIN AIRPORT,23,256,786,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000F702B342911254C00F62670A9DCB3940,GB005,KMIA,MIA,MIAMI INTERNATIONAL AIRPORT,23,2,787,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000000971E5EC9DD654C09F1D705D311B4540,GB005,KDTW,DTW,DETROIT METROPOLITAN WAYNE COUNTY AIRPORT,0,197,788,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E61000006F29E78BBD3C54C03C6876DD5B9B4140,GB005,KCLT,CLT,CHARLOTTE/DOUGLAS INTERNATIONAL AIRPORT,23,228,789,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000596C938AC65354C03F19E3C3EC6D3C40,GB005,KMCO,MCO,ORLANDO INTERNATIONAL AIRPORT,23,29,790,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E6100000863AAC70CB8A52C0713D0AD7A3584440,GB005,KEWR,EWR,NEWARK LIBERTY INTERNATIONAL AIRPORT,23,5,791,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
0101000020E610000053A86E2EFE975EC0E29178793ACF4240,GB005,KSFO,SFO,SAN FRANCISCO INTERNATIONAL AIRPORT,23,4,792,2014-09-08 10:31:46.559956+00,2014-09-08 10:31:46.559956+00
